gene,log2FoldChange,padj,direction,diagnosis
BCL6,0.7930309566085333,0.0073331276223539,up_in_disease,Juvenile_idiopathic_arthritis
BEST1,0.9663446243183323,0.0040856707168293,up_in_disease,Juvenile_idiopathic_arthritis
BHLHE40,0.6607361193810619,0.0158548070335963,up_in_disease,Juvenile_idiopathic_arthritis
BTG2,0.946875998634896,0.000275545313494,up_in_disease,Juvenile_idiopathic_arthritis
C5AR1,1.2500876980936266,0.0002435161749293,up_in_disease,Juvenile_idiopathic_arthritis
CASP4,0.6193073221509928,0.0265145281468109,up_in_disease,Juvenile_idiopathic_arthritis
CCL3,4.980828931767914,6.106605491586955e-08,up_in_disease,Juvenile_idiopathic_arthritis
CCL3L3,3.424019108846659,0.0059925734513318,up_in_disease,Juvenile_idiopathic_arthritis
CCL4L2,2.709200726024202,0.0055885368366083,up_in_disease,Juvenile_idiopathic_arthritis
CCR8,-0.9710407717013024,0.0129918363209381,up_in_healthy,Juvenile_idiopathic_arthritis
CCRN4L,0.8198280397185479,0.0245536688499338,up_in_disease,Juvenile_idiopathic_arthritis
CD69,1.329586777112851,3.621563109600773e-06,up_in_disease,Juvenile_idiopathic_arthritis
CD83,2.4049457955413884,0.0003218454545474,up_in_disease,Juvenile_idiopathic_arthritis
CDA,0.7009092798998126,0.0278215844931869,up_in_disease,Juvenile_idiopathic_arthritis
CDKN1A,1.3913668455249049,0.0007706797010386,up_in_disease,Juvenile_idiopathic_arthritis
CEACAM3,1.1714499511159138,0.0037212818997611,up_in_disease,Juvenile_idiopathic_arthritis
CEBPB,0.6671881048249182,0.0339678898352697,up_in_disease,Juvenile_idiopathic_arthritis
CH507-42P11.8,1.9413651183361145,4.200583301266751e-05,up_in_disease,Juvenile_idiopathic_arthritis
CHST13,0.7518852303143657,0.0474958720341449,up_in_disease,Juvenile_idiopathic_arthritis
CLEC4E,0.7327242265331421,0.0480633775686407,up_in_disease,Juvenile_idiopathic_arthritis
CNTF,0.6433675541332631,0.0003087743212565,up_in_disease,Juvenile_idiopathic_arthritis
CREB5,0.6570512359048748,0.0350016339774123,up_in_disease,Juvenile_idiopathic_arthritis
CSRNP1,1.616026524644489,1.2880742196087865e-05,up_in_disease,Juvenile_idiopathic_arthritis
CXCL1,3.950867813478177,3.296611537827988e-09,up_in_disease,Juvenile_idiopathic_arthritis
CXCL2,5.035294436878435,2.255841324528576e-08,up_in_disease,Juvenile_idiopathic_arthritis
CXCL8,6.893816154705513,1.2902170477333653e-19,up_in_disease,Juvenile_idiopathic_arthritis
CXCR3,-0.6800547602286471,0.0010777550162232,up_in_healthy,Juvenile_idiopathic_arthritis
CXCR4,1.3801616055486008,4.243093789198994e-05,up_in_disease,Juvenile_idiopathic_arthritis
CYP4F3,1.7454549020973242,0.0027526640528672,up_in_disease,Juvenile_idiopathic_arthritis
CYSTM1,0.7724356641645959,0.0013551137414313,up_in_disease,Juvenile_idiopathic_arthritis
DDIT4,1.4737706193877922,0.0007377593400786,up_in_disease,Juvenile_idiopathic_arthritis
DGAT2,0.8543472795684156,0.0167587791538343,up_in_disease,Juvenile_idiopathic_arthritis
DSC2,1.5056957754605211,0.0001560455153459,up_in_disease,Juvenile_idiopathic_arthritis
DUSP1,2.530955988836277,4.978844220301202e-08,up_in_disease,Juvenile_idiopathic_arthritis
DUSP2,1.977325270222337,3.765806283048384e-05,up_in_disease,Juvenile_idiopathic_arthritis
DUSP4,1.3684645480840196,0.0038685705837161,up_in_disease,Juvenile_idiopathic_arthritis
DUSP5,0.7497053367773407,0.0248598751724272,up_in_disease,Juvenile_idiopathic_arthritis
EAF2,0.6818319968343258,1.5899735152306436e-05,up_in_disease,Juvenile_idiopathic_arthritis
EFNA1,-0.7027927802802502,0.0443141894365995,up_in_healthy,Juvenile_idiopathic_arthritis
EGR1,4.4588606662112085,2.6673907129323152e-08,up_in_disease,Juvenile_idiopathic_arthritis
EGR2,2.297123602980481,0.0016586071855187,up_in_disease,Juvenile_idiopathic_arthritis
EGR3,1.235447723380075,0.0103499787995574,up_in_disease,Juvenile_idiopathic_arthritis
ELF3,0.6074280882480315,0.0490150333877542,up_in_disease,Juvenile_idiopathic_arthritis
EREG,2.6653039301899075,6.936072779490692e-06,up_in_disease,Juvenile_idiopathic_arthritis
ERMP1,-0.5808517477127195,0.0178675333394048,up_in_healthy,Juvenile_idiopathic_arthritis
ETS2,0.7400375026407947,0.0264611508506224,up_in_disease,Juvenile_idiopathic_arthritis
FAM110B,1.2299171127703432,0.0012097917867478,up_in_disease,Juvenile_idiopathic_arthritis
FAM118A,0.8812784085013124,0.0379377130791682,up_in_disease,Juvenile_idiopathic_arthritis
FAM20A,1.7487455305933934,0.00640378574308,up_in_disease,Juvenile_idiopathic_arthritis
FAM43A,-0.6095363101314791,0.0215786131765729,up_in_healthy,Juvenile_idiopathic_arthritis
FAM46C,0.9060885440811084,0.0042293770487148,up_in_disease,Juvenile_idiopathic_arthritis
FBXO40,0.8005324183133066,0.0024718941938111,up_in_disease,Juvenile_idiopathic_arthritis
FCAR,0.8287653204272762,0.005386220351283,up_in_disease,Juvenile_idiopathic_arthritis
FCGR1A,0.944833460975072,0.0286439056055519,up_in_disease,Juvenile_idiopathic_arthritis
FCGR2A,0.6497258082550124,0.0281690202014288,up_in_disease,Juvenile_idiopathic_arthritis
FCGR3B,2.0604914187923757,0.0068618745885642,up_in_disease,Juvenile_idiopathic_arthritis
FFAR2,1.9353448378283375,0.0015811862830534,up_in_disease,Juvenile_idiopathic_arthritis
FOS,2.198004914739756,1.7497980564637312e-06,up_in_disease,Juvenile_idiopathic_arthritis
FOSB,2.6644090185083407,1.2880742196087865e-05,up_in_disease,Juvenile_idiopathic_arthritis
FOSL1,1.4370726797744102,0.0209387873818055,up_in_disease,Juvenile_idiopathic_arthritis
FOSL2,0.9122567119234276,0.0049005544262905,up_in_disease,Juvenile_idiopathic_arthritis
FPR1,0.798586747820882,0.0315926075047678,up_in_disease,Juvenile_idiopathic_arthritis
FPR2,0.8430066872389137,0.0454307124133065,up_in_disease,Juvenile_idiopathic_arthritis
G0S2,5.619323176866454,5.595468808066685e-17,up_in_disease,Juvenile_idiopathic_arthritis
GABARAPL1,0.6801317824960309,0.0261238178494032,up_in_disease,Juvenile_idiopathic_arthritis
GADD45A,0.7659406759167997,0.0089871076124079,up_in_disease,Juvenile_idiopathic_arthritis
GADD45B,1.2610514398266546,0.0002870418357368,up_in_disease,Juvenile_idiopathic_arthritis
GCA,0.6668245432192043,0.0205609402990609,up_in_disease,Juvenile_idiopathic_arthritis
GCNT2,0.581329856123764,0.016708724243807,up_in_disease,Juvenile_idiopathic_arthritis
GIMAP7,-0.604335847665857,0.0073672573337507,up_in_healthy,Juvenile_idiopathic_arthritis
GK,0.6484267552475032,0.0038685705837161,up_in_disease,Juvenile_idiopathic_arthritis
GLT1D1,0.6679953714139288,0.01849319838205,up_in_disease,Juvenile_idiopathic_arthritis
GLUL,0.7673201247567899,0.002482801806567,up_in_disease,Juvenile_idiopathic_arthritis
GNG10,0.6137876598116383,0.0029545010510545,up_in_disease,Juvenile_idiopathic_arthritis
GPER1,1.0935343719262547,0.0454307124133065,up_in_disease,Juvenile_idiopathic_arthritis
GPR84,1.159122223651191,0.0185065180749272,up_in_disease,Juvenile_idiopathic_arthritis
GPX1,0.6084947836703367,0.0067690205106837,up_in_disease,Juvenile_idiopathic_arthritis
H3F3B,0.6026829870968288,0.0005579042755843,up_in_disease,Juvenile_idiopathic_arthritis
HBEGF,2.859122871623605,2.55943375064372e-06,up_in_disease,Juvenile_idiopathic_arthritis
HCAR2,1.903859483420896,0.0009569013488141,up_in_disease,Juvenile_idiopathic_arthritis
HCAR3,1.7589569146134876,0.0032269730136588,up_in_disease,Juvenile_idiopathic_arthritis
HLA-DQB2,1.4702580802258405,0.014551129071644,up_in_disease,Juvenile_idiopathic_arthritis
HLX,0.6637008538275025,0.0325647847181314,up_in_disease,Juvenile_idiopathic_arthritis
HP,1.652611865784472,0.0036904395619467,up_in_disease,Juvenile_idiopathic_arthritis
ICAM1,0.9954786265239468,0.0042499634079495,up_in_disease,Juvenile_idiopathic_arthritis
ID1,3.067314069500879,2.019183044197822e-07,up_in_disease,Juvenile_idiopathic_arthritis
IER2,1.2252793299938172,0.0032810572535353,up_in_disease,Juvenile_idiopathic_arthritis
IER3,2.231303798779439,0.0003087743212565,up_in_disease,Juvenile_idiopathic_arthritis
IGLC7,1.0745065465171526,0.0365784963501763,up_in_disease,Juvenile_idiopathic_arthritis
IL10,1.1349127045827472,0.0185412945773421,up_in_disease,Juvenile_idiopathic_arthritis
IL1B,3.5457278839241124,5.305773660615885e-05,up_in_disease,Juvenile_idiopathic_arthritis
IL1RN,1.24583055511781,0.0093888360053589,up_in_disease,Juvenile_idiopathic_arthritis
IPO4,0.7036656165522358,0.0081483302331558,up_in_disease,Juvenile_idiopathic_arthritis
IRS2,0.936911123257432,0.0028693396685305,up_in_disease,Juvenile_idiopathic_arthritis
ITGA2B,0.8941395727622558,0.034782419370932,up_in_disease,Juvenile_idiopathic_arthritis
ITPRIP,0.6729493304220558,0.0125313484581509,up_in_disease,Juvenile_idiopathic_arthritis
JDP2,0.7073366256531277,0.030072318903946,up_in_disease,Juvenile_idiopathic_arthritis
JUN,2.3779530403773457,2.133349212375077e-06,up_in_disease,Juvenile_idiopathic_arthritis
JUNB,1.8026430338316783,3.296611537827988e-09,up_in_disease,Juvenile_idiopathic_arthritis
JUND,0.6517779515761887,0.0073672573337507,up_in_disease,Juvenile_idiopathic_arthritis
KBTBD6,-0.6382132015974303,0.0030101937999834,up_in_healthy,Juvenile_idiopathic_arthritis
KBTBD7,-0.6507924472666978,0.0033109509635556,up_in_healthy,Juvenile_idiopathic_arthritis
KCNJ15,1.0608903690053857,0.0306089652696192,up_in_disease,Juvenile_idiopathic_arthritis
KCNK7,0.7163712767484661,0.0490326011692258,up_in_disease,Juvenile_idiopathic_arthritis
KLF10,0.9449814715574256,0.0008540905303525,up_in_disease,Juvenile_idiopathic_arthritis
KLF11,0.6727710567566023,0.0067690205106837,up_in_disease,Juvenile_idiopathic_arthritis
KLF6,0.6294888694596366,0.0364065121752473,up_in_disease,Juvenile_idiopathic_arthritis
KREMEN1,0.8319861590906381,0.0322227492222714,up_in_disease,Juvenile_idiopathic_arthritis
KRT23,1.5576511844024126,0.0322227492222714,up_in_disease,Juvenile_idiopathic_arthritis
LILRA5,0.6816420032598177,0.0282205729817956,up_in_disease,Juvenile_idiopathic_arthritis
LIN7A,0.7973106310244797,0.0257919875619291,up_in_disease,Juvenile_idiopathic_arthritis
LRG1,1.2079944116235175,0.0014550108551606,up_in_disease,Juvenile_idiopathic_arthritis
MAFF,0.9598460305844264,0.0175722905678101,up_in_disease,Juvenile_idiopathic_arthritis
MAP3K8,0.6052582037811335,0.0042777395190201,up_in_disease,Juvenile_idiopathic_arthritis
MARCKS,0.6267846964540393,0.0432753348821328,up_in_disease,Juvenile_idiopathic_arthritis
MBOAT7,0.5823565571937727,0.025724193795924,up_in_disease,Juvenile_idiopathic_arthritis
MCEMP1,0.7195590219875991,0.0428669125951125,up_in_disease,Juvenile_idiopathic_arthritis
METRNL,0.5885034119954156,0.0289950901882983,up_in_disease,Juvenile_idiopathic_arthritis
MXD1,1.0670769510314937,0.0003041318952722,up_in_disease,Juvenile_idiopathic_arthritis
MYL9,0.9660560131780032,0.0398112721511175,up_in_disease,Juvenile_idiopathic_arthritis
NAMPT,1.47560225971631,0.0003218454545474,up_in_disease,Juvenile_idiopathic_arthritis
NFIL3,1.436286602136012,3.625079032520115e-05,up_in_disease,Juvenile_idiopathic_arthritis
NFKBIA,3.135933821617091,3.8137129664294464e-06,up_in_disease,Juvenile_idiopathic_arthritis
NFKBIZ,1.668196692521699,0.0004722107494843,up_in_disease,Juvenile_idiopathic_arthritis
NINJ1,0.7647415397845768,0.0026862785212472,up_in_disease,Juvenile_idiopathic_arthritis
NLRP3,1.0212013488761562,0.0312555205696322,up_in_disease,Juvenile_idiopathic_arthritis
NOG,-0.7583938486292515,0.0225247192609732,up_in_healthy,Juvenile_idiopathic_arthritis
NPL,0.7374070040819961,0.0027526640528672,up_in_disease,Juvenile_idiopathic_arthritis
NPR2,-0.6812777666750748,0.0068618745885642,up_in_healthy,Juvenile_idiopathic_arthritis
NR4A1,1.8334664942921837,0.0012920134124657,up_in_disease,Juvenile_idiopathic_arthritis
NR4A2,3.084018482715387,2.230639427395441e-08,up_in_disease,Juvenile_idiopathic_arthritis
NRG1,1.3638383988106668,0.0073672122751612,up_in_disease,Juvenile_idiopathic_arthritis
ORM1,1.7861219076873314,0.0364903478460422,up_in_disease,Juvenile_idiopathic_arthritis
OSM,2.639068982166069,1.412211534443775e-09,up_in_disease,Juvenile_idiopathic_arthritis
OTUD1,1.0078809582636536,0.0015847205661538,up_in_disease,Juvenile_idiopathic_arthritis
PARS2,-0.6720294989174431,0.0039928410925005,up_in_healthy,Juvenile_idiopathic_arthritis
PDE4B,0.864287655789615,0.0026650069807455,up_in_disease,Juvenile_idiopathic_arthritis
PDE4D,0.5864540367606781,0.0219321112840059,up_in_disease,Juvenile_idiopathic_arthritis
PELI1,0.642438991184765,0.0039928410925005,up_in_disease,Juvenile_idiopathic_arthritis
PER1,1.0721243946913337,0.0173843022617974,up_in_disease,Juvenile_idiopathic_arthritis
PEX12,-0.7412803627980412,8.396752475544006e-05,up_in_healthy,Juvenile_idiopathic_arthritis
PFKFB3,1.058325705889984,0.0137740529232048,up_in_disease,Juvenile_idiopathic_arthritis
PIM3,1.0023291987937242,0.0002058753421557,up_in_disease,Juvenile_idiopathic_arthritis
PLAUR,0.9868374970721416,0.0078214288492535,up_in_disease,Juvenile_idiopathic_arthritis
PLB1,0.8541336160404179,0.0038934530312479,up_in_disease,Juvenile_idiopathic_arthritis
PLBD1,0.7109641114993713,0.0347210718900236,up_in_disease,Juvenile_idiopathic_arthritis
PLEKHA6,-0.6517352653261179,0.025724193795924,up_in_healthy,Juvenile_idiopathic_arthritis
PLK2,1.3307500478038432,0.0075899805792862,up_in_disease,Juvenile_idiopathic_arthritis
PMAIP1,1.2392160765280782,0.0004178945297115,up_in_disease,Juvenile_idiopathic_arthritis
PNRC1,0.6425295483830902,0.001922174878358,up_in_disease,Juvenile_idiopathic_arthritis
PP2D1,0.6413906961417799,0.0176771879312692,up_in_disease,Juvenile_idiopathic_arthritis
PPBP,0.9253679145452384,0.0484107472627849,up_in_disease,Juvenile_idiopathic_arthritis
PPP1R15A,2.292647610164259,0.0001352113580071,up_in_disease,Juvenile_idiopathic_arthritis
PROK2,1.025316594195123,0.0315864567754807,up_in_disease,Juvenile_idiopathic_arthritis
PTGS2,3.348998085980756,2.230639427395441e-08,up_in_disease,Juvenile_idiopathic_arthritis
PTP4A1,0.7956988889057455,5.86481178475807e-05,up_in_disease,Juvenile_idiopathic_arthritis
PTX3,1.0541519126158383,0.0479188043722402,up_in_disease,Juvenile_idiopathic_arthritis
QPCT,0.5974892299695849,0.0499426187131338,up_in_disease,Juvenile_idiopathic_arthritis
RAB13,0.6771528149474905,0.0068633162158705,up_in_disease,Juvenile_idiopathic_arthritis
RAB20,0.9189091899071372,0.0116480133491801,up_in_disease,Juvenile_idiopathic_arthritis
RASGEF1B,0.9148596490461822,0.0029095557263987,up_in_disease,Juvenile_idiopathic_arthritis
RASSF4,0.8331984910317026,0.0068618745885642,up_in_disease,Juvenile_idiopathic_arthritis
RBKS,1.8038180178312264,0.0001112897644778,up_in_disease,Juvenile_idiopathic_arthritis
RBP7,0.7014362717064362,0.032303288729527,up_in_disease,Juvenile_idiopathic_arthritis
RGS1,2.182375964351353,1.588660167793475e-07,up_in_disease,Juvenile_idiopathic_arthritis
RGS2,1.1157573659630526,0.0018692708415495,up_in_disease,Juvenile_idiopathic_arthritis
RHOB,1.0834489763020485,0.0063959615067172,up_in_disease,Juvenile_idiopathic_arthritis
RIMBP3C,-0.6889139996660529,0.0167587791538343,up_in_healthy,Juvenile_idiopathic_arthritis
RNF144B,0.7118812419367647,0.0047730433464866,up_in_disease,Juvenile_idiopathic_arthritis
RNF19B,0.8088835875988248,0.011581394633914,up_in_disease,Juvenile_idiopathic_arthritis
RTN4R,-0.6904075510409826,0.0044737243183028,up_in_healthy,Juvenile_idiopathic_arthritis
S100A12,1.0003917376437603,0.0060561343993633,up_in_disease,Juvenile_idiopathic_arthritis
S100A8,0.8740902508740158,0.0103499787995574,up_in_disease,Juvenile_idiopathic_arthritis
S100A9,0.8882662359477745,0.0067690205106837,up_in_disease,Juvenile_idiopathic_arthritis
S100P,1.4200642256505107,0.016831182849094,up_in_disease,Juvenile_idiopathic_arthritis
SAMD14,1.184391873664362,0.0355322444468074,up_in_disease,Juvenile_idiopathic_arthritis
SAT1,0.9182579056370034,0.0003975880445318,up_in_disease,Juvenile_idiopathic_arthritis
SEMA4C,-0.5872057160987757,0.0032917362890299,up_in_healthy,Juvenile_idiopathic_arthritis
SEMA6B,1.3315210854039832,0.0082686646791885,up_in_disease,Juvenile_idiopathic_arthritis
SERPINA1,0.6410015852006278,0.0233772796855413,up_in_disease,Juvenile_idiopathic_arthritis
SERPINB2,1.034356811657812,0.0289950901882983,up_in_disease,Juvenile_idiopathic_arthritis
SLC2A3,1.1461065376069757,7.625277278172498e-05,up_in_disease,Juvenile_idiopathic_arthritis
SLC9A3,-0.8130499873477535,0.000666660045112,up_in_healthy,Juvenile_idiopathic_arthritis
SNAI1,2.728324123343876,7.692394550252322e-07,up_in_disease,Juvenile_idiopathic_arthritis
SOCS1,0.8851391678737086,0.0426725464017455,up_in_disease,Juvenile_idiopathic_arthritis
SOCS3,3.0023985984440147,2.6998722644846828e-11,up_in_disease,Juvenile_idiopathic_arthritis
SOX4,0.6063330262095062,0.0225247192609732,up_in_disease,Juvenile_idiopathic_arthritis
SPRY2,-0.5814707986234433,0.0416664822568724,up_in_healthy,Juvenile_idiopathic_arthritis
SRGN,0.8862482785041677,0.0002312169516224,up_in_disease,Juvenile_idiopathic_arthritis
SRXN1,0.6519449251992373,0.0089311954154664,up_in_disease,Juvenile_idiopathic_arthritis
STX11,0.6582885371245496,0.0178606485068287,up_in_disease,Juvenile_idiopathic_arthritis
TCTEX1D2,1.1686692492379949,0.0240675733335881,up_in_disease,Juvenile_idiopathic_arthritis
THBD,0.925550794923954,0.0406616026763152,up_in_disease,Juvenile_idiopathic_arthritis
THBS1,1.8906077518964195,0.0003905538166694,up_in_disease,Juvenile_idiopathic_arthritis
TIFAB,-0.7996102892129228,0.0248598751724272,up_in_healthy,Juvenile_idiopathic_arthritis
TMEM88,0.6978415351262024,0.0131832239357943,up_in_disease,Juvenile_idiopathic_arthritis
TNF,3.455960693078832,0.0004929604472955,up_in_disease,Juvenile_idiopathic_arthritis
TNFAIP3,1.7742132383594966,0.0003905538166694,up_in_disease,Juvenile_idiopathic_arthritis
TNFAIP6,1.6355670066803996,0.0007805084134246,up_in_disease,Juvenile_idiopathic_arthritis
TNFRSF10C,0.9625276543829192,0.0432932242863306,up_in_disease,Juvenile_idiopathic_arthritis
TNFSF9,1.3480079696895662,0.0084046181655866,up_in_disease,Juvenile_idiopathic_arthritis
TOB1,0.5941557593307463,0.0043980577415498,up_in_disease,Juvenile_idiopathic_arthritis
TP53INP2,0.7851411112628881,0.0189130119077713,up_in_disease,Juvenile_idiopathic_arthritis
TRAV19,-0.6506861155273324,0.0084046181655866,up_in_healthy,Juvenile_idiopathic_arthritis
TRBV12-5,-0.693028720803419,0.0178606485068287,up_in_healthy,Juvenile_idiopathic_arthritis
TRBV13,-0.5890603315896059,0.0341305063254153,up_in_healthy,Juvenile_idiopathic_arthritis
TREM1,0.7594466415250669,0.040430910545708,up_in_disease,Juvenile_idiopathic_arthritis
TRIB1,1.157244081687739,0.0039585544123371,up_in_disease,Juvenile_idiopathic_arthritis
